#name,x,y,z,heading,pitch,roll
DJI_0035.jpg,1.436234145072,-14.1102022882551,41.1564495302737,-6.49029346662222,35.4610280067974,0.462800238361745
DJI_0036.jpg,-4.25206645853775,-14.3496383102611,41.2434940552339,-6.2178330978342,35.3557266670978,0.342769597528109
DJI_0037.jpg,-4.16251489891657,-14.390328949783,41.1945864735171,-6.69069634781272,51.8552081085746,0.523749988621684
DJI_0038.jpg,-4.12923126194576,-14.2457041018643,41.225779521279,-7.29798652889711,23.1925690704868,0.128618498167545
DJI_0039.jpg,-4.29276803039902,-14.3369018356316,41.184424311854,-6.29444713775366,10.6366389866579,0.062856706508355
DJI_0040.jpg,-4.25621458931814,-14.3720659641549,41.2409230880439,-7.39890673798525,15.6551077977426,0.10055566449578
DJI_0041.jpg,-4.20902830129078,-14.4453022512607,41.2630705051124,-6.71516314844729,15.6298024896095,0.109097071090571
DJI_0042.jpg,-11.1522831899885,-14.7635346530005,41.0711780628189,26.3575686311295,15.2333369547471,0.0251475163114
DJI_0043.jpg,-11.0186325009953,-14.6137173785828,41.1243108538911,26.7065494477554,24.5683308469913,0.072084039220763
DJI_0044.jpg,-10.8949568761488,-14.6132815890014,41.1504375254735,26.5755660030397,29.6309470709247,0.050348388188089
DJI_0045.jpg,-10.7602988379226,-14.420045433566,41.1433561975136,26.1757424768118,36.9030714767981,0.04516390650561
DJI_0046.jpg,-10.5860701795058,-14.4919311157428,41.1908440263942,25.8055650025834,44.995362215197,0.043208799185726
DJI_0047.jpg,-11.0468650050733,-14.4936203765683,41.2140256660059,26.506924580114,52.6656619966093,0.020931595075944
DJI_0048.jpg,-14.1024567667568,-13.5258899400942,41.1921191224828,28.0839909214663,26.3447101335243,-0.188996722755357
DJI_0049.jpg,-15.6131825346271,-12.4964421363547,41.1928915083408,32.5553881975101,26.3395554771268,-0.168614593218068
DJI_0050.jpg,-17.7257488028536,-10.5449709221721,41.1694687018171,42.7564934395639,26.2923029435888,-0.131404822966057
DJI_0051.jpg,-21.5381471299067,-5.9311658856459,41.2086417255923,57.8699986677929,26.2157474665275,-0.087350961786437
DJI_0052.jpg,-23.3714683611048,-3.09019990963861,41.2587597686797,80.3802976971098,26.1175407689274,-0.076700010665387
DJI_0053.jpg,-23.0235111941553,-2.79484700970352,41.2095303544775,87.3194418581234,34.6311215899048,0.062946311046962
DJI_0054.jpg,-23.0343337492047,-2.8231605165638,41.2597907120362,86.7716909266403,43.0740911471985,0.056858844352217
DJI_0055.jpg,-23.0602304171587,-2.78155784867704,41.2508404459804,86.8316685479097,43.0999263638812,0.028117810161934
DJI_0056.jpg,-23.0571979698582,-2.8083374784328,41.2778947977349,87.0013102450883,52.5471677025042,0.067269507360462
DJI_0057.jpg,-22.9665808412033,-2.7962487982586,41.2868902534246,86.9067408927418,52.6084165792351,-0.10964901655515
DJI_0058.jpg,-23.0889167325503,-3.07336189970374,41.3008984662592,86.9030269033277,61.6063069230806,-0.124165055663743
DJI_0059.jpg,-23.0848575258321,-2.96944496408105,41.2278424771503,86.7105270430636,11.9855990500473,-0.354233720856473
DJI_0060.jpg,-22.803984469895,-2.05089576495811,41.22442078311,86.8718433519384,27.183049675972,-0.311429932728019
DJI_0061.jpg,-22.57698532091,0.899494106415659,41.2553591011092,92.5709818892222,27.1950329593699,-0.317356324166487
DJI_0062.jpg,-21.7652513685376,4.65793443657458,41.2782832188532,100.470304213821,27.223665506454,-0.304649299208862
DJI_0063.jpg,-21.7433744284133,4.8926206510514,41.2461657458916,101.763224466205,39.8988543206297,-0.268855870924574
DJI_0064.jpg,-21.6970461343259,4.91777022136375,41.1902481932193,101.447864269256,51.9047397935252,-0.190386794823426
DJI_0065.jpg,-21.7339881963025,4.89757766621187,41.1887161964551,100.971002016154,21.008389661494,-0.345701482197763
DJI_0066.jpg,-21.7036660906883,4.86447936762124,41.2041023308411,100.883689122768,8.96030317661319,-0.324566144968561
DJI_0067.jpg,-20.0778691627313,9.25471874093637,41.1625077147037,117.657611774893,29.7704110292614,-0.203434571020814
DJI_0068.jpg,-19.960666143633,9.3032375802286,41.1015284042805,120.009872319679,0.323997939771044,-0.232307462133638
DJI_0069.jpg,-19.9945233899968,9.35833431594074,41.1396534498781,119.886636156068,19.9471302387035,-0.171856083216543
DJI_0070.jpg,-20.0304266188806,9.38387319026515,41.2156195901334,119.886416953286,44.4077853994154,-0.050807644784061
DJI_0071.jpg,-15.885257558083,14.3646887834184,41.1624692510813,141.659799762054,44.3404759562163,-0.143020308278747
DJI_0072.jpg,-15.7628848493373,14.3575738067739,41.160380076617,144.886769764246,52.1556058582169,-0.173836511265691
DJI_0073.jpg,-15.7990873061287,14.3812198294327,41.1656652204692,144.730585113969,18.4412903505829,-0.361715612705649
DJI_0074.jpg,-15.8249841929578,14.3377818046138,41.2378632556647,144.598529827252,29.2833585967918,-0.325898212112914
DJI_0075.jpg,-12.4170954524331,16.0775947798975,41.2050789268687,154.922902621643,29.2798590774099,-0.369483664991546
DJI_0076.jpg,-12.300054836462,15.9884449797683,41.2558740964159,157.549068159321,20.6444235276917,-0.386934482286
DJI_0077.jpg,-12.2464817975492,16.0501706143841,41.2284455252811,157.630999144047,4.54153085336662,-0.403495899041842
DJI_0078.jpg,-12.2513325967674,16.0556246289052,41.218269248493,157.721108359907,50.6566846718118,-0.273335747299204
DJI_0079.jpg,-7.6144989724398,16.8819292611443,41.2735399613157,173.76553664713,50.6418740919865,-0.504926287691863
DJI_0080.jpg,-7.59722370892605,16.8038432155736,41.2312727486715,173.276354590364,45.1298866963332,-0.637070707596679
DJI_0081.jpg,-7.59742975378941,16.8552785743959,41.1947848955169,173.246260523298,28.3183765298198,-0.657087267065121
DJI_0082.jpg,-7.59367534242765,16.8593581845053,41.2019329145551,173.154755536629,11.4806660145162,-0.601673681127201
DJI_0083.jpg,-7.62254400833432,16.8613946149126,41.2479834929109,173.221075502909,8.27130613636317,-0.500390810954431
DJI_0084.jpg,-5.61606431656011,17.0265747308731,41.2232496133074,172.929670936025,37.9236088003479,-0.54695172310072
DJI_0085.jpg,0.252408512066333,17.2353337351233,41.2766354372725,172.396902360654,37.910357277082,-0.736455657136724
DJI_0086.jpg,6.86904957116631,17.3631231123582,41.26254157722,172.580529345951,37.9564178268582,-0.741256933259235
DJI_0087.jpg,9.74290332326234,20.1274423622526,41.2450739825144,172.422242008567,38.0240579120529,-0.699731060040819
DJI_0088.jpg,11.060609554765,20.1588632520288,41.2311493735761,172.417579017718,38.0150443853072,-0.643531004591123
DJI_0089.jpg,11.243866392745,20.071972404141,41.2710447190329,172.912878909174,56.3909419573341,-0.726779626894133
DJI_0090.jpg,11.2206234464925,20.0709150573239,41.2563500618562,172.779473866992,22.4266788469342,-0.622546002525383
DJI_0091.jpg,11.2315799457616,20.1132329278626,41.2245478807017,172.972717902594,13.3309282330778,-0.575500644799857
DJI_0092.jpg,16.0556062603605,20.277308688499,41.1896522054449,-170.218461289647,29.6207497129268,-0.291199323859765
DJI_0093.jpg,16.0756341567827,20.3371443240903,41.2259846730158,-167.561435887963,49.6372622953575,-0.138599872291464
DJI_0094.jpg,16.1628354777962,20.2893583937548,41.2287718355656,-167.676257923661,49.688529908633,-0.182459439471151
DJI_0095.jpg,16.1635239980344,20.2229606448673,41.2478147149086,-167.685761548269,21.9254272907872,-0.358925236121995
DJI_0096.jpg,16.2167424172183,20.1950033926405,41.2364328401163,-167.331642873309,11.4615753633532,-0.327263189838133
DJI_0097.jpg,24.6481785401321,16.8669675188139,41.1941449623555,-141.671831422054,56.5156650365852,-0.000625869969081
DJI_0098.jpg,24.5931954844459,16.8575476650149,41.2033212268725,-140.999063918761,41.3988187872134,-0.123977725285372
DJI_0099.jpg,24.6034276997242,16.845437716227,41.2098529571667,-141.034029750714,27.6658982574734,-0.21542752847418
DJI_0100.jpg,24.5164478183606,16.9060261379927,41.2377121420577,-140.992997548326,15.069667073954,-0.228081472220947
DJI_0101.jpg,28.712138543525,11.5182904358953,41.2226736061275,-121.523905791167,15.0051452751402,-0.211871230282325
DJI_0102.jpg,28.8641472268995,11.3419532622211,41.3228979259729,-118.77596370741,34.1744093989919,-0.078132994651699
DJI_0103.jpg,28.9499005583038,11.2895702491514,41.3178947791457,-118.850750659726,38.7432133908725,-0.108590920291906
DJI_0104.jpg,28.8563256023111,11.4538720357232,41.3215670352802,-119.151287708442,52.2772806206696,-0.019388201347683
DJI_0105.jpg,30.5891042662513,4.9635219052434,41.321870082058,-92.3930514537633,52.1424097118851,-0.138945597572582
DJI_0106.jpg,30.6304148209821,4.68788094678894,41.3437646860257,-89.4829989965778,25.0005611348112,-0.316327508830825
DJI_0107.jpg,30.7256959883973,4.65066362125799,41.3789111338556,-89.3618285593362,37.1778541360688,-0.242738751856623
DJI_0108.jpg,30.6845539875921,4.73131997371092,41.2937000710517,-89.2759873930874,13.3454016505457,-0.275844332757228
DJI_0109.jpg,29.4597591849098,-3.33116528112441,41.3367438009009,-62.3641178414922,13.2860357906491,-0.342996179718704
DJI_0110.jpg,29.53109852719,-3.29768515843898,41.2928046658635,-60.309700540535,30.8876610856427,-0.253018206092631
DJI_0111.jpg,29.5105160542819,-3.32408554339781,41.3255374701694,-60.3222134248681,42.5972862243904,-0.24133169014457
DJI_0112.jpg,29.3963645028695,-3.3892713249661,41.3334200670943,-60.4310467523019,51.9064780061838,-0.248461212426352
DJI_0113.jpg,27.6833929117484,-9.14750575274229,40.4433828704059,-49.7044812978344,52.0243809272065,-0.544307165995498
DJI_0114.jpg,27.7203842550602,-9.31178879691288,40.483737247996,-48.5864510285023,38.6391306717644,-0.587482323097655
DJI_0115.jpg,27.7966964063649,-9.24097130075097,40.5019726157188,-49.3946665424863,27.0628113612421,-0.518593818728816
DJI_0116.jpg,27.9405920263462,-9.31625441834331,40.4896137546748,-49.1067809390933,16.2837272047911,-0.580127571578156
DJI_0117.jpg,27.9507311293745,-9.36722655780613,40.4944097390398,-48.3955246793763,7.37644224405387,-0.602922390226002
DJI_0118.jpg,24.6567512603504,-12.3622059240006,40.5071765603498,-32.9538195106424,34.5846368396194,-0.235139392624154
DJI_0119.jpg,24.6176185213494,-12.4661733815447,40.4754668241367,-31.2179504442835,52.2274863994993,-0.110286390961069
DJI_0120.jpg,24.6917866516649,-12.4181983456947,40.5021925242618,-31.2935155277659,43.3921322803059,-0.25236361919269
DJI_0121.jpg,24.8394854154738,-12.2944832006469,40.5079224817455,-31.1619622750708,20.0257262723874,-0.322613780694996
DJI_0122.jpg,24.8055175279391,-12.3758462304249,40.5694433888421,-30.7930708944301,7.83337870446574,-0.369680675985616
DJI_0123.jpg,18.0833710366968,-13.9320467817597,40.4467855012044,-3.11255809125849,7.67548165095531,-0.128568616552115
DJI_0124.jpg,18.0687727928377,-13.8852846622467,40.4139986019582,-2.10220018658878,12.4285818886511,-0.13218535383441
DJI_0125.jpg,18.0059872926534,-13.9041309277527,40.4883553218096,-3.26794559529338,21.8567224192865,-0.115604524024705
DJI_0126.jpg,18.0566688473739,-13.8836819925345,40.4878554968163,-3.89935333045511,30.8931573174544,-0.150605566511482
DJI_0127.jpg,18.0680456361917,-13.9102817242965,40.4419611655176,-4.02648353022152,40.0504557217154,-0.134300720254407
DJI_0128.jpg,15.5728547027882,-14.1045086840168,40.5283508943394,-4.28742334498736,40.1519212240367,-0.318910104681597
DJI_0129.jpg,15.5485471342001,-14.1765754795633,40.5217409031466,-4.3422916958597,48.77237636866,-0.273922653351411
DJI_0130.jpg,15.6764412699245,-14.013511301484,40.5270910738036,-4.20840724324659,12.6760471627207,-0.383514768465346
DJI_0131.jpg,5.45560523202503,-13.1762950127013,40.5296486383304,17.7094866177021,12.5800765101501,-0.282400958191454
DJI_0132.jpg,5.1205611241752,-13.0939030251466,40.4586810255423,20.2006898725356,37.7474226665499,-0.169660265937881
DJI_0133.jpg,4.98529700734251,-13.1832302147523,40.4921171562746,19.9730780408003,29.4799970347767,-0.203975013478386
DJI_0134.jpg,4.93878177863347,-13.2291303672828,40.4994724076241,20.7552334222631,58.734108676845,-0.019319225360697
DJI_0135.jpg,5.02914727374601,-13.1262483312748,40.516801904887,20.4171068228454,24.0848377990901,-0.319060425302438
DJI_0136.jpg,6.67661272654605,-13.6282721157186,40.4499575067312,-6.02442259992951,31.1571090861791,-0.732373918149437
DJI_0137.jpg,6.6950116889603,-13.7258617421612,40.4666792815551,-5.87803380020721,18.4872418200693,-0.721255973396067
DJI_0138.jpg,6.55986202008794,-13.7635767012834,31.0980010246858,-5.56785346889067,59.4199323362554,0.156354426049528
DJI_0139.jpg,6.58163719450414,-13.763307205867,31.0806370200589,-5.42729053510379,49.411943935605,-0.095743851976322
DJI_0140.jpg,6.5798701370583,-13.7367022917606,31.0941807935014,-5.95242236078651,32.7599855768959,-0.195702402762565
DJI_0141.jpg,6.73029801547269,-13.6129726585932,31.0784306162968,-6.01291288319485,17.3328792469156,-0.204314158894033
DJI_0142.jpg,-2.09508491903605,-17.3239328027703,31.073996332474,-7.5257559754828,48.8743375522303,-0.470537918168374
DJI_0143.jpg,-2.11581564917333,-17.2944768033922,31.062007503584,-7.46384387942512,41.2526063685394,-0.445680969740296
DJI_0144.jpg,-2.06702446973128,-17.3170684264041,31.1343980813399,-7.3231500816015,25.0942012020587,-0.392563577010385
DJI_0145.jpg,-2.16808176959342,-17.2585625140928,31.1051172753796,-6.93021807834192,25.0994468261826,-0.314642874079838
DJI_0146.jpg,-2.27836318399132,-17.2853372702375,30.9622694095597,-7.01238432292135,14.5082202613492,-0.24021853590951
DJI_0147.jpg,-2.22076736100374,-17.278200133238,31.0631155688316,-6.76415710671532,61.197274236489,-0.147729744558932
DJI_0148.jpg,15.1204742432494,-18.2737326519564,31.0776118785143,-6.9919893638482,61.3455752447137,-1.08561172769527
DJI_0149.jpg,15.0408123197774,-18.2695381683297,31.0242831753567,-8.16022277193709,56.1496217825857,-1.13503752458001
DJI_0150.jpg,15.1320269863912,-18.2503652013838,31.0136493081227,-7.96342335713857,44.653668735071,-0.930127663509469
DJI_0151.jpg,15.1604267956757,-18.1964472574182,31.0103433001786,-7.8124412978383,35.468533893683,-0.792340194459185
DJI_0152.jpg,15.1743037450996,-18.2605942133814,31.0625366093591,-7.74960627014204,20.2643004933757,-0.595759776475034
DJI_0153.jpg,15.1653756314811,-18.2890849593096,31.103145445697,-7.68304810004829,33.0855503352073,-0.514518274564536
DJI_0154.jpg,27.6242516053872,-15.4344347617589,31.0395829351619,-44.9983380997415,25.4648378331764,-0.411744317183786
DJI_0155.jpg,27.7087613143213,-15.4264841713011,31.0900485990569,-45.0154620868144,45.449297783418,-0.07083300857885
DJI_0156.jpg,27.7192099158907,-15.406923181843,31.0862113162875,-45.2285171025815,36.7353178525738,-0.150796114105767
DJI_0157.jpg,27.7219501379337,-15.3781367586926,31.0945470444858,-44.8177209597974,52.9899919187051,0.03688932141417
DJI_0158.jpg,27.6868788273348,-15.3849595300853,31.0581187512726,-44.7679126473896,34.8335535822396,-0.060292588688985
DJI_0159.jpg,27.6913927196957,-15.3528040633537,31.0698665296659,-44.2740504278602,64.323494328254,0.313117239235875
DJI_0160.jpg,27.6280126901742,-15.3369637643918,31.0303092310205,-44.0854926451249,72.5665716307405,0.572190497891295
DJI_0161.jpg,36.5495952389206,-7.53804701799527,31.0371412644163,-78.1108766191084,42.1983550094985,-0.495304539842237
DJI_0162.jpg,37.1546664897702,-6.30088035110384,31.0560459150001,-80.8064124494974,52.5042749628428,-0.404155583115902
DJI_0163.jpg,37.1810954840671,-6.2218424687162,31.0897548999637,-80.6580969919084,62.3193140847445,-0.349120453459924
DJI_0164.jpg,37.0869012823281,-6.19002173002809,31.0929394820705,-80.4723759951757,72.2342746431445,-0.134232557103788
DJI_0165.jpg,39.1938526801338,2.99954264285043,31.1129751214758,-94.5032652328952,54.7701316781647,-0.309717418395933
DJI_0166.jpg,39.1960990501997,2.9977626199834,31.0849249968305,-95.9567106605781,45.5449180186433,-0.344586613497189
DJI_0167.jpg,39.253143862683,3.03790600178763,31.040514588356,-96.2342679637917,32.5027019923114,-0.398320906908604
DJI_0168.jpg,39.2566704944066,2.99661054415628,31.0297679947689,-95.787729484142,71.9790420040783,-0.101647294447325
DJI_0169.jpg,39.235896507163,3.10087437881157,31.0317247407511,-96.2886875755496,60.9346381836341,-0.302096769923587
DJI_0170.jpg,39.2341768614742,3.10531018814072,31.0297344299033,-95.794240936144,73.8213206423101,-0.196107067547817
DJI_0171.jpg,38.9523366792386,11.5567905632779,31.0812962772325,-107.125856227949,73.7797564935068,-0.737373776037635
DJI_0172.jpg,38.9691934911723,11.546880167909,31.0689164372161,-108.558627697263,57.6318682285671,-0.740936868243344
DJI_0173.jpg,39.0593258086799,11.5587526992895,31.0567674813792,-108.866412049169,44.0293295629773,-0.722069526378732
DJI_0174.jpg,39.057830379357,11.5432540867478,31.0485752904788,-108.558414410974,50.7430719118422,-0.514025886052312
DJI_0175.jpg,38.9645403232447,11.5028138286434,31.0728789856657,-108.42044673535,41.719794455151,-0.472907729030645
DJI_0176.jpg,31.3342290970966,18.9361991137266,31.6448523383588,-133.675932504622,41.8516410155749,-0.509087144453749
DJI_0177.jpg,31.2833357768725,18.9694322636351,31.6404342288151,-137.190142470076,59.3771595678341,-0.455815893268865
DJI_0178.jpg,31.2797398719589,18.9867131086066,31.608508547768,-136.896375736689,52.2881806087663,-0.408699594587886
DJI_0179.jpg,31.3860466222896,18.9883958389983,31.6195069523528,-137.008655703591,29.4028525845092,-0.460455690575471
DJI_0180.jpg,31.361263605679,19.0770944212563,31.6279210718349,-137.004857213001,22.1316763929643,-0.42644253857563
DJI_0181.jpg,31.3292420021584,19.1410854845308,31.6309190485627,-136.010598256059,73.923943699857,0.362350527654967
DJI_0182.jpg,21.0843209552948,25.9128359593451,31.5966251371428,-174.359237666606,47.2319462003298,-0.428319797400888
DJI_0183.jpg,20.8855870481151,25.9408652740531,31.6048861443996,-175.137848298562,47.1965819257381,-0.287316482263023
DJI_0184.jpg,20.8815604111838,25.957097442355,31.6424192301929,-173.893115930082,62.3980617396971,-0.066248867277037
DJI_0185.jpg,20.8468707370688,26.0407755388878,31.6646050158888,-173.945858025437,67.3762248203959,0.006449438356374
DJI_0186.jpg,20.8329996474871,26.0027140900493,31.6190149048343,-174.440454290295,34.5217525229064,-0.348977502551135
DJI_0187.jpg,20.8952481065429,25.9208873999305,31.630314248614,-174.179460291299,43.0461927496098,-0.271543104359097
DJI_0188.jpg,15.4228922661589,26.7815821291879,31.6252439143136,177.065226952314,43.1576737801207,-0.125773056756928
DJI_0189.jpg,15.3809212439068,26.7934202174656,31.6514180358499,174.66348042574,53.0214415366235,-0.045239747466088
DJI_0190.jpg,15.399364796678,26.7734337211586,31.659443966113,174.953099804586,63.5867647596672,0.131235844303034
DJI_0191.jpg,15.4161166923491,26.8077514334582,31.6543757077306,175.366459698949,71.9756604590161,0.424965127099774
DJI_0192.jpg,15.4139893607043,26.9145825174637,31.6293633272871,174.745498275728,26.7256179272815,-0.189694906169679
DJI_0193.jpg,5.23674116115166,26.709430415649,31.6289330590516,148.270358208581,50.2361514845675,-0.298723607806295
DJI_0194.jpg,5.21875677788332,26.7421126281843,31.5978966290131,149.507408688322,56.9325882307287,-0.233800375289246
DJI_0195.jpg,5.23163323633987,26.7308185840957,31.5774611877277,150.440682067857,65.4043232418666,-0.153419554454534
DJI_0196.jpg,5.22109432348218,26.7047388586216,31.563805596903,150.148272709306,19.2917683545401,-0.344649821437624
DJI_0197.jpg,5.19697326534403,26.745244203601,31.6421707738191,150.342181152266,46.6445288010129,-0.239687340261942
DJI_0198.jpg,3.55021015778225,26.0294592012651,31.6371429963037,-166.074599500464,46.3767286028625,0.086881218491714
DJI_0199.jpg,3.58410262307125,26.0074651320465,31.6705149365589,-163.847961138777,57.2471588266966,0.218393361226316
DJI_0200.jpg,3.57919132417174,25.904610210564,31.6922438619658,-163.507599503155,70.4194401356704,0.446392495164907
DJI_0201.jpg,3.50440171020483,25.8869921858422,31.6559427678585,-162.810805048716,81.2836201459408,1.22715915293589
DJI_0202.jpg,3.58273280584062,25.905072201509,31.6410900559276,-164.353286903827,33.0489390090941,-0.284232698170199
DJI_0203.jpg,-5.67228571061457,23.5694153280929,31.6127849686891,170.102384352699,48.4431111157074,-0.160929232739138
DJI_0204.jpg,-5.67105691151103,23.5593942156993,31.5939868716523,169.063194107394,34.0507503311446,-0.31600796409817
DJI_0205.jpg,-5.72639998390049,23.5466699288227,31.6407945863903,169.121570423553,21.9803363525427,-0.334086038912425
DJI_0206.jpg,-5.72431148929695,23.5553913195618,31.6456237956881,169.267871512119,13.7662842013237,-0.310015777503705
DJI_0207.jpg,-5.7286487344424,23.5110724507831,31.666470461525,169.814059850761,60.928838059798,0.073702040273688
DJI_0208.jpg,-5.75561412905098,23.5399104123935,31.6500240350142,169.862917787255,60.9334433669468,-0.006248320812817
DJI_0209.jpg,-7.95704765036253,23.3235323708504,31.6702566342428,169.818126740267,60.9762027398149,-0.119235602746936
DJI_0210.jpg,-22.0793025431805,18.4866184857674,31.5703524565324,134.873753267396,60.9695219975355,-0.952491535428656
DJI_0211.jpg,-22.2348032317672,18.4804920502938,31.5946725392714,132.423256744907,72.2598695350893,-1.10869966993392
DJI_0212.jpg,-22.2124386475155,18.4458467685618,31.6036709966138,133.09149762337,53.1458731571853,-0.83165437693273
DJI_0213.jpg,-22.2035802862358,18.4716099235229,31.5540314903483,133.491911078068,38.7176556662848,-0.705834089970302
DJI_0214.jpg,-22.1577435958758,18.4921750202775,31.5707652121782,133.661773490864,31.9411535948217,-0.657447405144446
DJI_0215.jpg,-22.1898829013767,18.4455168694258,31.6067157136276,133.609771993604,74.8682288503471,-0.600893153938468
DJI_0216.jpg,-28.1694486236327,1.36116274399683,31.6369135845453,80.795909161452,37.4680087607936,-0.52856756314585
DJI_0217.jpg,-28.1175314399838,1.28563473885879,31.6393867470324,79.3776608953048,25.117034879196,-0.493726281438966
DJI_0218.jpg,-28.2026926546925,1.25059461733326,31.6382698500529,79.4004325929597,6.39950070836718,-0.393283703864638
DJI_0219.jpg,-28.1580701058265,1.26483092224225,31.6566238384694,79.6574252079438,60.77692781587,-0.121340580879862
DJI_0220.jpg,-28.1744458836124,1.24462908925489,31.6543749971315,79.9298167679445,47.2118165356918,-0.156524270981466
DJI_0221.jpg,-28.1791324608047,1.3812556443736,31.6481321780011,79.0214583929987,36.1716251889649,-0.247241445033681
DJI_0222.jpg,-28.1586568692786,1.35907105542719,31.6571476543322,79.9260913082162,69.9958387997603,0.119287868257782
DJI_0223.jpg,-27.548652671543,-6.92264151573181,31.609633426182,60.2576098374334,69.9794609548236,-0.650046396613652
DJI_0224.jpg,-27.5465047026802,-6.92243194580078,31.6270068315789,62.5176190834612,85.5744235725081,-0.691335747219505
DJI_0225.jpg,-27.5486060085372,-6.88282095594332,31.6244451450184,62.3078363004799,44.3037237796755,-0.52966546842837
DJI_0226.jpg,-27.5817758220146,-6.92097833333537,31.5918968338519,62.5942253399662,33.4801073211868,-0.448405203745102
DJI_0227.jpg,-27.5611001558579,-6.93051498616114,31.5749563518912,62.2515628857215,25.4583149497596,-0.44277120712381
DJI_0228.jpg,-21.8436767633985,-13.877940217033,31.5326700080186,38.9223749079571,63.4136682694993,-0.640977880793963
DJI_0229.jpg,-21.9228139336206,-13.9146224074066,31.5912688719109,38.1245939147859,83.5348087065755,-1.03463895753007
DJI_0230.jpg,-21.9055866457713,-13.9605159717612,31.5821386864409,38.5574249459118,49.2938440377184,-0.584704267889415
DJI_0231.jpg,-21.8985907596474,-13.9338127193041,31.6419582953677,38.4038964641777,40.2641341949036,-0.527951721253294
DJI_0232.jpg,-21.9122848946435,-13.9119855500758,31.6489294143394,38.3626237260708,28.418100477798,-0.521730428695349
DJI_0233.jpg,-21.9154223951584,-13.9578091125004,31.6261588884518,38.5517401084769,28.421331912144,-0.501578252374707
DJI_0234.jpg,-21.9301975460831,-13.9412861359306,31.5846640886739,38.6961767769095,19.5205547619277,-0.446361321668029
DJI_0235.jpg,-1.2115368219612,16.817882085219,20.2013360233977,162.726424145413,75.0013292469403,-0.678226044272112
